date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
2003-11-30,40.04961498363598,36.958092780860696,1.0,0.029023746701847042,0.029023746701847042,6.093749999999999,37.509772153766534,-42.2487,0.0
2003-12-31,41.79054093957849,37.450528469914616,1.0,0.043469230769230593,0.043469230769230593,6.358640624999998,39.14029309561987,-39.7383,0.0
2004-01-31,42.51420667493666,38.20017510935191,1.0,0.01731649600813867,0.01731649600813867,6.468749999999998,39.81806582476754,-38.6948,0.0
2004-02-29,41.577456449601456,38.9896454428678,1.0,-0.022033816425120922,-0.022033816425120922,6.326218749999998,38.94072187198123,-40.0456,-2.2034
2004-03-31,41.761479295885245,39.50998236369365,1.0,0.0044260246296417005,0.0044260246296417005,6.3542187499999985,39.11307446608265,-39.7802,-1.7705
2004-04-30,41.38460214975718,39.9926315699067,1.0,-0.00902451619249034,-0.00902451619249034,6.296874999999998,38.760097892225396,-40.3237,-2.657
2004-05-31,39.41087497030722,40.329253718410186,1.0,-0.0476923076923077,-0.0476923076923077,5.996562499999998,36.91153937736542,-43.1698,-7.2995
2004-06-30,40.292993413151926,40.66166552277436,0.0,0.022382615039866716,0.0010522224777222977,6.130781249999998,36.95037852878561,-41.8978,-7.202
2004-07-31,40.871145547402875,40.857292488271355,0.0,0.014348701480745296,0.00110163397610763,6.218749999999999,36.99108432120296,-41.0641,-7.0997
2004-08-31,41.17921950881546,41.08321339330725,1.0,0.007537688442210921,0.007537688442210921,6.265624999999999,37.26991158995574,-40.6199,-6.3995
2004-09-30,41.58998479069891,41.23725037401354,1.0,0.009975062344139696,0.009975062344139696,6.328125,37.64168128162611,-40.0275,-5.4658
2004-10-31,43.17759260517842,41.375955540573536,1.0,0.03817283950617267,0.03817283950617267,6.5696875,39.07857113993214,-37.7382,-1.8572
2004-11-30,45.119998931884766,41.63653476626834,1.0,0.04498644341911251,0.04498644341911251,6.865234374999999,40.83657706941845,-34.9373,0.0
2004-12-31,43.79999923706055,41.858789045014255,1.0,-0.029255313077842793,-0.029255313077842793,6.664389794006606,39.64189022222517,-36.8407,-2.9255
2005-01-31,42.220001220703125,41.90464123749604,1.0,-0.03607301470043256,-0.03607301470043256,6.423985162997992,38.21188773348591,-39.1191,-6.4273
2005-02-28,43.529998779296875,42.11918090045001,1.0,0.03102789011648288,0.03102789011648288,6.623307868745411,39.3975219872239,-37.2301,-3.5239
