Date,EFA
2004-10-15,25.230825424194336
2004-10-18,25.331382751464844
2004-10-19,25.281980514526367
2004-10-20,25.379026412963867
2004-10-21,25.52721405029297
2004-10-22,25.37019157409668
2004-10-25,25.343732833862305
2004-10-26,25.484867095947266
2004-10-27,25.749513626098633
2004-10-28,25.820083618164062
2004-10-29,25.820083618164062
2004-11-01,25.864198684692383
2004-11-02,26.065319061279297
2004-11-03,26.374073028564453
2004-11-04,26.7427978515625
2004-11-05,26.868053436279297
2004-11-08,26.68104362487793
2004-11-09,26.614013671875
2004-11-10,26.562837600708008
2004-11-11,26.852184295654297
2004-11-12,27.16975975036621
2004-11-15,27.19621467590332
2004-11-16,26.966867446899414
2004-11-17,27.310895919799805
2004-11-18,27.249149322509766
2004-11-19,27.07271957397461
2004-11-22,27.1521053314209
2004-11-23,27.205041885375977
2004-11-24,27.328535079956055
2004-11-26,27.48732566833496
2004-11-29,27.57553482055664
2004-11-30,27.390295028686523
2004-12-01,27.866641998291016
2004-12-02,27.822532653808594
2004-12-03,27.988370895385742
2004-12-06,27.817237854003906
2004-12-07,27.665512084960938
2004-12-08,27.64610481262207
2004-12-09,27.53142738342285
2004-12-10,27.261491775512695
2004-12-13,27.672571182250977
2004-12-14,27.681396484375
2004-12-15,27.848987579345703
2004-12-16,27.672571182250977
2004-12-17,27.59317398071289
2004-12-20,27.84547233581543
2004-12-21,28.041303634643555
2004-12-22,28.08364486694336
2004-12-23,28.267974853515625
2004-12-27,28.49010467529297
2004-12-28,28.67998504638672
2004-12-29,28.542055130004883
2004-12-30,28.545644760131836
2004-12-31,28.706871032714844
2005-01-03,28.5008544921875
2005-01-04,27.954486846923828
2005-01-05,27.936574935913086
2005-01-06,27.936574935913086
2005-01-07,27.81117820739746
2005-01-10,27.936574935913086
2005-01-11,27.882829666137695
2005-01-12,28.106752395629883
2005-01-13,27.86490821838379
2005-01-14,27.999267578125
2005-01-18,28.020761489868164
2005-01-19,27.730562210083008
2005-01-20,27.546052932739258
2005-01-21,27.65532684326172
2005-01-24,27.703697204589844
2005-01-25,27.712642669677734
2005-01-26,28.04763412475586
2005-01-27,28.088842391967773
2005-01-28,28.026142120361328
2005-01-31,28.16049575805664
2005-02-01,28.336044311523438
